Vivado Simulator 2019.2
Time resolution is 1 ps
 Block Memory Generator module loading initial data...
 Block Memory Generator data initialization complete.
Block Memory Generator module histogram_median_unit_tb.uut.DUT_ROM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst is using a behavioral model for simulation which will not precisely model memory collision behavior.
Block Memory Generator module histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst is using a behavioral model for simulation which will not precisely model memory collision behavior.
blk_mem_gen_v8_4_4 collision detected at time: 115000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 81, B  read address: 81
blk_mem_gen_v8_4_4 collision detected at time: 2815000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 2, B  read address: 2
blk_mem_gen_v8_4_4 collision detected at time: 2835000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 54, B  read address: 54
blk_mem_gen_v8_4_4 collision detected at time: 2855000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: f7, B  read address: f7
blk_mem_gen_v8_4_4 collision detected at time: 2875000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 5a, B  read address: 5a
blk_mem_gen_v8_4_4 collision detected at time: 2895000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 39, B  read address: 39
blk_mem_gen_v8_4_4 collision detected at time: 2915000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: bf, B  read address: bf
blk_mem_gen_v8_4_4 collision detected at time: 2935000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 1d, B  read address: 1d
blk_mem_gen_v8_4_4 collision detected at time: 2955000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 68, B  read address: 68
blk_mem_gen_v8_4_4 collision detected at time: 2975000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 1c, B  read address: 1c
blk_mem_gen_v8_4_4 collision detected at time: 2995000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 61, B  read address: 61
blk_mem_gen_v8_4_4 collision detected at time: 3015000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: af, B  read address: af
blk_mem_gen_v8_4_4 collision detected at time: 3035000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: c3, B  read address: c3
blk_mem_gen_v8_4_4 collision detected at time: 3055000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 2c, B  read address: 2c
blk_mem_gen_v8_4_4 collision detected at time: 3075000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: bc, B  read address: bc
blk_mem_gen_v8_4_4 collision detected at time: 3095000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: ff, B  read address: ff
blk_mem_gen_v8_4_4 collision detected at time: 3115000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: e8, B  read address: e8
blk_mem_gen_v8_4_4 collision detected at time: 3135000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 86, B  read address: 86
blk_mem_gen_v8_4_4 collision detected at time: 3155000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 50, B  read address: 50
blk_mem_gen_v8_4_4 collision detected at time: 3175000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 3b, B  read address: 3b
blk_mem_gen_v8_4_4 collision detected at time: 3195000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 4d, B  read address: 4d
blk_mem_gen_v8_4_4 collision detected at time: 3215000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 81, B  read address: 81
blk_mem_gen_v8_4_4 collision detected at time: 3235000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 7e, B  read address: 7e
blk_mem_gen_v8_4_4 collision detected at time: 3255000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: dd, B  read address: dd
blk_mem_gen_v8_4_4 collision detected at time: 3275000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 8c, B  read address: 8c
blk_mem_gen_v8_4_4 collision detected at time: 3295000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: ae, B  read address: ae
blk_mem_gen_v8_4_4 collision detected at time: 3315000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 95, B  read address: 95
blk_mem_gen_v8_4_4 collision detected at time: 3335000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: f3, B  read address: f3
blk_mem_gen_v8_4_4 collision detected at time: 3355000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: d0, B  read address: d0
blk_mem_gen_v8_4_4 collision detected at time: 3375000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: e9, B  read address: e9
blk_mem_gen_v8_4_4 collision detected at time: 3395000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: ff, B  read address: ff
blk_mem_gen_v8_4_4 collision detected at time: 3415000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 1f, B  read address: 1f
blk_mem_gen_v8_4_4 collision detected at time: 3435000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 0, B  read address: 0
blk_mem_gen_v8_4_4 collision detected at time: 3455000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 7b, B  read address: 7b
blk_mem_gen_v8_4_4 collision detected at time: 3475000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 60, B  read address: 60
blk_mem_gen_v8_4_4 collision detected at time: 3495000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 3c, B  read address: 3c
blk_mem_gen_v8_4_4 collision detected at time: 3515000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 99, B  read address: 99
blk_mem_gen_v8_4_4 collision detected at time: 3535000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 97, B  read address: 97
blk_mem_gen_v8_4_4 collision detected at time: 3555000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 3e, B  read address: 3e
blk_mem_gen_v8_4_4 collision detected at time: 3575000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: f9, B  read address: f9
blk_mem_gen_v8_4_4 collision detected at time: 3595000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: b4, B  read address: b4
blk_mem_gen_v8_4_4 collision detected at time: 3615000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 22, B  read address: 22
blk_mem_gen_v8_4_4 collision detected at time: 3635000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 55, B  read address: 55
blk_mem_gen_v8_4_4 collision detected at time: 3655000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 28, B  read address: 28
blk_mem_gen_v8_4_4 collision detected at time: 3675000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 25, B  read address: 25
blk_mem_gen_v8_4_4 collision detected at time: 3695000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 98, B  read address: 98
blk_mem_gen_v8_4_4 collision detected at time: 3715000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: be, B  read address: be
blk_mem_gen_v8_4_4 collision detected at time: 3735000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: ca, B  read address: ca
blk_mem_gen_v8_4_4 collision detected at time: 3755000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 4, B  read address: 4
blk_mem_gen_v8_4_4 collision detected at time: 3775000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 5c, B  read address: 5c
blk_mem_gen_v8_4_4 collision detected at time: 3795000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 24, B  read address: 24
blk_mem_gen_v8_4_4 collision detected at time: 3815000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 1b, B  read address: 1b
blk_mem_gen_v8_4_4 collision detected at time: 3835000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: a0, B  read address: a0
blk_mem_gen_v8_4_4 collision detected at time: 3855000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 30, B  read address: 30
blk_mem_gen_v8_4_4 collision detected at time: 3875000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: c8, B  read address: c8
blk_mem_gen_v8_4_4 collision detected at time: 3895000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 9c, B  read address: 9c
blk_mem_gen_v8_4_4 collision detected at time: 3915000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: f1, B  read address: f1
blk_mem_gen_v8_4_4 collision detected at time: 3935000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: a9, B  read address: a9
blk_mem_gen_v8_4_4 collision detected at time: 3955000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 32, B  read address: 32
blk_mem_gen_v8_4_4 collision detected at time: 3975000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: d4, B  read address: d4
blk_mem_gen_v8_4_4 collision detected at time: 3995000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 8f, B  read address: 8f
blk_mem_gen_v8_4_4 collision detected at time: 4015000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 74, B  read address: 74
blk_mem_gen_v8_4_4 collision detected at time: 4035000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 17, B  read address: 17
blk_mem_gen_v8_4_4 collision detected at time: 4055000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: b6, B  read address: b6
blk_mem_gen_v8_4_4 collision detected at time: 4075000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 4d, B  read address: 4d
blk_mem_gen_v8_4_4 collision detected at time: 4095000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: f6, B  read address: f6
blk_mem_gen_v8_4_4 collision detected at time: 4115000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 89, B  read address: 89
blk_mem_gen_v8_4_4 collision detected at time: 4135000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 67, B  read address: 67
blk_mem_gen_v8_4_4 collision detected at time: 4155000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 37, B  read address: 37
blk_mem_gen_v8_4_4 collision detected at time: 4175000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 9, B  read address: 9
blk_mem_gen_v8_4_4 collision detected at time: 4195000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: ed, B  read address: ed
blk_mem_gen_v8_4_4 collision detected at time: 4215000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 65, B  read address: 65
blk_mem_gen_v8_4_4 collision detected at time: 4235000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 94, B  read address: 94
blk_mem_gen_v8_4_4 collision detected at time: 4255000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 92, B  read address: 92
blk_mem_gen_v8_4_4 collision detected at time: 4275000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: dc, B  read address: dc
blk_mem_gen_v8_4_4 collision detected at time: 4295000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 3a, B  read address: 3a
blk_mem_gen_v8_4_4 collision detected at time: 4315000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 1a, B  read address: 1a
blk_mem_gen_v8_4_4 collision detected at time: 4335000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: ef, B  read address: ef
blk_mem_gen_v8_4_4 collision detected at time: 4355000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: d, B  read address: d
blk_mem_gen_v8_4_4 collision detected at time: 4375000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 62, B  read address: 62
blk_mem_gen_v8_4_4 collision detected at time: 4395000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: f8, B  read address: f8
blk_mem_gen_v8_4_4 collision detected at time: 4415000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: e0, B  read address: e0
blk_mem_gen_v8_4_4 collision detected at time: 4435000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: ba, B  read address: ba
blk_mem_gen_v8_4_4 collision detected at time: 4455000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 90, B  read address: 90
blk_mem_gen_v8_4_4 collision detected at time: 4475000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 8, B  read address: 8
blk_mem_gen_v8_4_4 collision detected at time: 4495000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: ef, B  read address: ef
blk_mem_gen_v8_4_4 collision detected at time: 4515000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 87, B  read address: 87
blk_mem_gen_v8_4_4 collision detected at time: 4535000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 71, B  read address: 71
blk_mem_gen_v8_4_4 collision detected at time: 4555000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 45, B  read address: 45
blk_mem_gen_v8_4_4 collision detected at time: 4575000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 5a, B  read address: 5a
blk_mem_gen_v8_4_4 collision detected at time: 4595000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 2e, B  read address: 2e
blk_mem_gen_v8_4_4 collision detected at time: 4615000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: b0, B  read address: b0
blk_mem_gen_v8_4_4 collision detected at time: 4635000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 64, B  read address: 64
blk_mem_gen_v8_4_4 collision detected at time: 4655000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: b, B  read address: b
blk_mem_gen_v8_4_4 collision detected at time: 4675000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 8c, B  read address: 8c
blk_mem_gen_v8_4_4 collision detected at time: 4695000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 34, B  read address: 34
blk_mem_gen_v8_4_4 collision detected at time: 4715000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 6c, B  read address: 6c
blk_mem_gen_v8_4_4 collision detected at time: 4735000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: bc, B  read address: bc
blk_mem_gen_v8_4_4 collision detected at time: 4755000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: 1e, B  read address: 1e
blk_mem_gen_v8_4_4 collision detected at time: 4775000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: e4, B  read address: e4
blk_mem_gen_v8_4_4 collision detected at time: 4795000, Instance: histogram_median_unit_tb.uut.DUT_RAM.inst.native_mem_module.blk_mem_gen_v8_4_4_inst, A write address: b5, B  read address: b5
